Time,Teacher-x,Teacher-y,Teacher-z,Student-x,Student-y,Student-z,Difference-x,Difference-y,Difference-z,Intensity,Angle Teacher,Angle Student,Ball-x,Ball-y,Target-x,Target-y,Score,
0.024,-0.001,-0.001,-0.001,0,0,0,0.001,0,0.001,0,0,0,325,325,520,325,0,1
0.044,-0.002,-0.001,-0.001,0,0,0,0.002,0.001,0.001,0,0,0,325,325,520,325,0,
0.067,-0.003,-0.002,-0.002,0,0,0,0.003,0.002,0.001,0,0,0,325,325,520,325,0,
0.087,-0.004,-0.002,-0.002,0,0,-0.001,0.004,0.002,0.002,0,0,0,325,325,520,325,0,
0.108,-0.005,-0.002,-0.003,0,0,-0.001,0.005,0.002,0.002,0,0,0,325,325,520,325,0,
0.127,-0.005,-0.002,-0.003,0,0,-0.001,0.005,0.002,0.002,0,0,0,325,325,520,325,0,
0.147,-0.006,-0.003,-0.003,0,0,-0.001,0.006,0.003,0.002,0,0,0,325,325,520,325,0,
0.169,-0.007,-0.003,-0.003,0,0,-0.001,0.006,0.003,0.003,0,0,0,325,325,520,325,0,
0.211,-0.007,-0.003,-0.004,0,0,-0.001,0.007,0.004,0.003,0,0,0,325,325,520,325,0,
0.229,-0.008,-0.003,-0.004,0,0.001,-0.001,0.008,0.004,0.002,0,0,0,325,325,520,325,0,
0.244,-0.008,-0.003,-0.004,0,0.001,-0.002,0.009,0.004,0.002,0,0,0,325,325,520,325,0,
0.266,-0.009,-0.003,-0.004,0,0.001,-0.002,0.009,0.005,0.002,0,0,0,325,325,520,325,0,
0.283,-0.009,-0.003,-0.004,0.001,0.002,-0.003,0.009,0.005,0.001,0,0,0,325,325,520,325,0,
0.304,-0.009,-0.003,-0.004,0.001,0.003,-0.004,0.01,0.006,0,0,0,0,325,325,520,325,0,
0.324,-0.009,-0.003,-0.004,0.001,0.003,-0.004,0.01,0.006,0,0,0,0,325,325,520,325,0,
0.344,-0.009,-0.003,-0.004,0.001,0.003,-0.006,0.01,0.006,-0.002,0,0,0,325,325,520,325,0,
0.369,-0.009,-0.003,-0.004,0.001,0.003,-0.008,0.01,0.006,-0.004,0,0,0,325,325,520,325,0,
0.388,-0.009,-0.003,-0.004,0.001,0.004,-0.009,0.01,0.007,-0.006,0,0,0,325,325,520,325,0,
0.411,-0.01,-0.003,-0.004,0.001,0.004,-0.01,0.01,0.007,-0.006,0,0,0,325,325,520,325,0,
0.431,-0.01,-0.003,-0.004,0.001,0.004,-0.011,0.01,0.007,-0.007,0,0,0,325,325,520,325,0,
0.45,-0.01,-0.003,-0.004,0.001,0.005,-0.011,0.01,0.007,-0.007,0,0,0,325,325,520,325,0,
0.466,-0.01,-0.003,-0.004,0,0.005,-0.012,0.01,0.007,-0.007,0,0,0,325,325,520,325,0,
0.488,-0.01,-0.003,-0.005,0,0.005,-0.012,0.01,0.008,-0.007,0,0,0,325,325,520,325,0,
0.506,-0.01,-0.003,-0.005,0,0.006,-0.012,0.01,0.009,-0.007,0,0,0,325,325,520,325,0,
0.529,-0.01,-0.003,-0.006,0,0.006,-0.012,0.01,0.009,-0.006,0,0,0,325,325,520,325,0,
0.549,-0.01,-0.003,-0.006,0,0.007,-0.011,0.01,0.01,-0.005,0,0,0,325,325,520,325,0,
0.568,-0.01,-0.003,-0.006,0,0.007,-0.011,0.01,0.01,-0.005,0,0,0,325,325,520,325,0,
0.588,-0.011,-0.003,-0.007,0,0.008,-0.011,0.01,0.011,-0.005,0,0,0,325,325,520,325,0,
0.605,-0.011,-0.003,-0.007,0,0.008,-0.011,0.011,0.011,-0.004,0,0,0,325,325,520,325,0,
0.625,-0.011,-0.003,-0.007,-0.001,0.008,-0.012,0.011,0.011,-0.005,0,0,0,325,325,520,325,0,
0.646,-0.012,-0.003,-0.007,-0.001,0.009,-0.012,0.011,0.012,-0.005,0,0,0,325,325,520,325,0,
0.671,-0.012,-0.003,-0.008,-0.001,0.008,-0.011,0.011,0.011,-0.004,0,0,0,325,325,520,325,0,
0.711,-0.013,-0.003,-0.008,-0.001,0.008,-0.011,0.012,0.011,-0.002,0,0,0,325,325,520,325,0,
0.731,-0.013,-0.003,-0.009,-0.001,0.008,-0.011,0.013,0.011,-0.002,0,0,0,325,325,520,325,0,
0.755,-0.014,-0.003,-0.009,0,0.008,-0.011,0.014,0.011,-0.001,0,0,0,325,325,520,325,0,
0.772,-0.015,-0.003,-0.01,0,0.007,-0.01,0.015,0.011,0,0,0,0,325,325,520,325,0,
0.794,-0.016,-0.003,-0.01,0,0.007,-0.01,0.015,0.011,0,0,0,0,325,325,520,325,0,
0.814,-0.016,-0.004,-0.01,0,0.007,-0.011,0.016,0.011,0,0,0,0,325,325,520,325,0,
0.83,-0.017,-0.004,-0.01,0,0.007,-0.01,0.017,0.011,0,0,0,0,325,325,520,325,0,
0.847,-0.017,-0.004,-0.011,0,0.007,-0.01,0.017,0.011,0.001,0,0,0,325,325,520,325,0,
0.865,-0.018,-0.005,-0.011,0,0.007,-0.009,0.018,0.012,0.001,0,0,0,325,325,520,325,0,
0.881,-0.018,-0.005,-0.011,0,0.007,-0.01,0.019,0.012,0.001,0,0,0,325,325,520,325,0,
0.919,-0.02,-0.007,-0.011,0,0.007,-0.011,0.02,0.014,0,0,0,0,325,325,520,325,0,
0.941,-0.02,-0.007,-0.011,0,0.007,-0.011,0.021,0.014,0,0,0,0,325,325,520,325,0,
0.957,-0.021,-0.008,-0.011,0.001,0.007,-0.012,0.021,0.015,0,0,0,0,325,325,520,325,0,
0.978,-0.021,-0.008,-0.011,0.001,0.007,-0.011,0.022,0.015,0.001,0,0,0,325,325,520,325,0,
0.998,-0.022,-0.008,-0.011,0.001,0.007,-0.011,0.022,0.015,0.001,0,0,0,325,325,520,325,0,
1.015,-0.022,-0.009,-0.011,0.001,0.007,-0.011,0.023,0.015,0,0,0,0,325,325,520,325,0,
1.034,-0.023,-0.009,-0.011,0.001,0.006,-0.01,0.023,0.015,0.001,0,0,0,325,325,520,325,0,
1.054,-0.023,-0.009,-0.012,0.001,0.005,-0.01,0.024,0.014,0.001,0,0,0,325,325,520,325,0,
1.072,-0.023,-0.01,-0.012,0.001,0.005,-0.011,0.024,0.014,0.001,0,0,0,325,325,520,325,0,
1.091,-0.023,-0.01,-0.012,0.001,0.005,-0.011,0.024,0.015,0.001,0,0,0,325,325,520,325,0,
1.127,-0.023,-0.01,-0.012,0.001,0.005,-0.01,0.024,0.015,0.001,0,0,0,325,325,520,325,0,
1.144,-0.024,-0.01,-0.012,0.001,0.005,-0.01,0.024,0.015,0.001,0,0,0,325,325,520,325,0,
1.182,-0.024,-0.01,-0.011,0,0.004,-0.01,0.024,0.015,0.001,0,0,0,325,325,520,325,0,
1.2,-0.024,-0.011,-0.011,0,0.004,-0.01,0.024,0.015,0.001,0,0,0,325,325,520,325,0,
1.219,-0.025,-0.011,-0.011,0,0.005,-0.01,0.025,0.016,0.002,0,0,0,325,325,520,325,0,
1.263,-0.026,-0.012,-0.011,0,0.005,-0.01,0.026,0.017,0.001,0,0,0,325,325,520,325,0,
1.283,-0.03,-0.016,-0.011,0,0.005,-0.01,0.03,0.022,0.001,0,0,0,325,325,520,325,0,
1.302,-0.033,-0.02,-0.011,0,0.005,-0.01,0.033,0.025,0.001,0,0,0,325,325,520,325,0,
1.366,-0.037,-0.025,-0.011,0,0.006,-0.011,0.037,0.031,0,0,0,0,325,325,520,325,0,
1.385,-0.049,-0.045,-0.007,0,0.006,-0.01,0.049,0.051,-0.003,0,0,0,325,325,520,325,0,
1.402,-0.053,-0.051,-0.005,-0.001,0.006,-0.01,0.053,0.056,-0.005,0,0,0,325,325,520,325,0,
1.426,-0.059,-0.056,-0.003,-0.001,0.006,-0.009,0.058,0.062,-0.006,0,0,0,325,325,520,325,0,
1.445,-0.062,-0.058,-0.003,-0.001,0.006,-0.009,0.061,0.064,-0.006,0,0,0,325,325,520,325,0,
1.461,-0.064,-0.06,-0.003,0,0.006,-0.008,0.064,0.066,-0.006,0.127,9.42,6.28,325,325,520,325,0,
1.482,-0.067,-0.062,-0.003,-0.001,0.006,-0.008,0.066,0.068,-0.005,0.13,9.42,6.28,325,325,520,325,0,
1.502,-0.069,-0.065,-0.003,-0.001,0.005,-0.007,0.069,0.07,-0.004,0.134,9.42,6.28,325,325,520,325,0,
1.522,-0.071,-0.067,-0.003,-0.001,0.005,-0.007,0.071,0.072,-0.003,0.138,9.42,6.28,325,325,520,325,0,
1.541,-0.073,-0.07,-0.003,-0.001,0.005,-0.006,0.073,0.076,-0.004,0.144,9.42,6.28,325,325,520,325,0,
1.564,-0.076,-0.074,-0.003,-0.001,0.005,-0.006,0.076,0.079,-0.003,0.152,9.42,6.28,325,325,520,325,0,
1.586,-0.081,-0.08,-0.002,-0.001,0.004,-0.005,0.08,0.084,-0.003,0.16,9.42,6.28,325,325,520,325,0,
1.604,-0.083,-0.082,-0.002,0,0.004,-0.005,0.083,0.086,-0.004,0.164,9.42,6.28,325,325,520,325,0,
1.626,-0.084,-0.083,-0.001,0,0.004,-0.005,0.083,0.087,-0.004,0.167,9.42,6.28,325,325,520,325,0,
1.645,-0.084,-0.084,-0.001,0,0.004,-0.004,0.084,0.088,-0.004,0.168,9.42,6.28,325,325,520,325,0,
1.666,-0.085,-0.083,-0.001,0,0.004,-0.004,0.085,0.087,-0.003,0.167,9.42,6.28,325,325,520,325,0,
1.686,-0.084,-0.082,-0.002,0,0.002,-0.004,0.084,0.084,-0.002,0.16,9.42,6.28,325,325,520,325,0,
1.705,-0.083,-0.079,-0.003,0,0.004,-0.003,0.084,0.083,0,0.158,9.42,6.28,325,325,520,325,0,
1.743,-0.083,-0.076,-0.003,0,0.003,-0.005,0.084,0.078,-0.002,0.15,9.42,6.28,325,325,520,325,0,
1.766,-0.082,-0.07,-0.005,0.001,0.003,-0.005,0.083,0.074,0,0.141,9.42,6.28,325,325,520,325,0,
1.784,-0.082,-0.07,-0.005,0,0.002,-0.005,0.082,0.072,0,0.137,9.42,6.28,325,325,520,325,0,
1.805,-0.079,-0.067,-0.004,0.001,0.003,-0.003,0.079,0.07,0.001,0.134,9.42,6.28,325,325,520,325,0,
1.835,-0.077,-0.066,-0.003,0.001,0.001,-0.003,0.077,0.067,0,0.128,9.42,6.28,325,325,520,325,0,
1.858,-0.067,-0.062,-0.001,0.002,0.003,-0.002,0.069,0.065,-0.002,0,0,0,325,325,520,325,0,
1.879,-0.064,-0.06,0,0.001,0.001,-0.002,0.066,0.061,-0.002,0,0,0,325,325,520,325,0,
1.895,-0.058,-0.057,0.001,0.001,-0.001,-0.002,0.059,0.056,-0.003,0,0,0,325,325,520,325,0,
1.912,-0.055,-0.055,0.001,0.002,0.001,-0.002,0.056,0.056,-0.003,0,0,0,325,325,520,325,0,
1.973,-0.05,-0.052,0.002,0.002,0.001,-0.001,0.052,0.053,-0.003,0,0,0,325,325,520,325,0,
1.993,-0.034,-0.042,0.005,0.002,0.002,-0.001,0.036,0.044,-0.006,0,0,0,325,325,520,325,0,
2.012,-0.03,-0.04,0.006,0.002,0.002,-0.001,0.032,0.042,-0.008,0,0,0,325,325,520,325,0,
2.051,-0.027,-0.038,0.008,0.002,0.003,-0.002,0.029,0.041,-0.011,0,0,0,325,325,520,325,0,
2.069,-0.017,-0.036,0.013,0.002,0.003,-0.003,0.019,0.039,-0.016,0,0,0,325,325,520,325,0,
2.088,-0.013,-0.034,0.015,0.002,0.003,-0.002,0.015,0.037,-0.017,0,0,0,325,325,520,325,0,
2.104,-0.009,-0.034,0.017,0.002,0.003,-0.004,0.01,0.036,-0.02,0,0,0,325,325,520,325,0,
2.124,-0.006,-0.033,0.018,0.002,0.003,-0.004,0.007,0.036,-0.022,0,0,0,325,325,520,325,0,
2.144,-0.002,-0.032,0.02,0.001,0.003,-0.004,0.003,0.035,-0.024,0,0,0,325,325,520,325,0,
2.167,0.003,-0.031,0.021,0.001,0.002,-0.004,-0.001,0.034,-0.025,0,0,0,325,325,520,325,0,
2.186,0.006,-0.032,0.022,0.001,0.003,-0.005,-0.005,0.034,-0.027,0,0,0,325,325,520,325,0,
2.204,0.007,-0.032,0.024,0.001,0.003,-0.005,-0.006,0.035,-0.029,0,0,0,325,325,520,325,0,
2.225,0.008,-0.033,0.025,0.001,0.003,-0.005,-0.008,0.036,-0.03,0,0,0,325,325,520,325,0,
2.243,0.011,-0.034,0.027,0.001,0.004,-0.005,-0.01,0.038,-0.032,0,0,0,325,325,520,325,0,
2.262,0.013,-0.035,0.029,0.001,0.004,-0.005,-0.013,0.039,-0.033,0,0,0,325,325,520,325,0,
2.282,0.015,-0.035,0.03,0.001,0.004,-0.005,-0.015,0.039,-0.034,0,0,0,325,325,520,325,0,
2.301,0.017,-0.036,0.03,0.001,0.004,-0.004,-0.017,0.04,-0.035,0,0,0,325,325,520,325,0,
2.322,0.017,-0.037,0.031,0,0.005,-0.003,-0.017,0.041,-0.034,0,0,0,325,325,520,325,0,
2.342,0.018,-0.037,0.031,0,0.004,-0.003,-0.018,0.041,-0.035,0,0,0,325,325,520,325,0,
2.361,0.021,-0.037,0.032,0,0.004,-0.003,-0.02,0.041,-0.035,0,0,0,325,325,520,325,0,
2.398,0.022,-0.036,0.032,0,0.003,-0.003,-0.022,0.04,-0.036,0,0,0,325,325,520,325,0,
2.417,0.026,-0.034,0.033,0,0.002,-0.004,-0.026,0.035,-0.037,0,0,0,325,325,520,325,0,
2.434,0.028,-0.033,0.033,0,0,-0.003,-0.028,0.033,-0.037,0,0,0,325,325,520,325,0,
2.454,0.029,-0.032,0.034,0,-0.001,-0.004,-0.029,0.031,-0.037,0,0,0,325,325,520,325,0,
2.474,0.031,-0.031,0.034,0,-0.001,-0.004,-0.031,0.029,-0.038,0,0,0,325,325,520,325,0,
2.492,0.033,-0.03,0.034,0,-0.002,-0.004,-0.033,0.028,-0.038,0,0,0,325,325,520,325,0,
2.51,0.035,-0.029,0.034,0,-0.002,-0.004,-0.035,0.027,-0.038,0,0,0,325,325,520,325,0,
2.548,0.036,-0.029,0.034,0,-0.001,-0.004,-0.036,0.028,-0.038,0,0,0,325,325,520,325,0,
2.566,0.04,-0.027,0.034,0,0,-0.003,-0.039,0.027,-0.038,0,0,0,325,325,520,325,0,
2.588,0.041,-0.027,0.035,0,0,-0.003,-0.041,0.027,-0.038,0,0,0,325,325,520,325,0,
2.611,0.043,-0.026,0.035,0,0,-0.003,-0.043,0.026,-0.038,0,0,0,325,325,520,325,0,
2.626,0.045,-0.026,0.035,0,0,-0.003,-0.045,0.026,-0.038,0,0,0,325,325,520,325,0,
2.644,0.047,-0.025,0.035,0,0.001,-0.003,-0.046,0.026,-0.038,0,0,0,325,325,520,325,0,
2.687,0.05,-0.024,0.036,0,0.001,-0.003,-0.05,0.025,-0.039,0,0,0,325,325,520,325,0,
2.708,0.051,-0.024,0.036,0,0.001,-0.003,-0.051,0.026,-0.039,0,0,0,325,325,520,325,0,
2.726,0.052,-0.024,0.036,0,0.002,-0.003,-0.052,0.026,-0.04,0,0,0,325,325,520,325,0,
2.753,0.054,-0.023,0.037,0,0.002,-0.004,-0.054,0.025,-0.04,0,0,0,325,325,520,325,0,
2.771,0.055,-0.023,0.037,0,0.002,-0.003,-0.056,0.025,-0.04,0,0,0,325,325,520,325,0,
2.79,0.056,-0.023,0.038,-0.001,0.002,-0.003,-0.057,0.025,-0.041,0,0,0,325,325,520,325,0,
2.809,0.057,-0.023,0.038,-0.001,0.002,-0.003,-0.058,0.025,-0.041,0,0,0,325,325,520,325,0,
2.824,0.059,-0.023,0.039,-0.001,0.002,-0.003,-0.059,0.024,-0.042,0,0,0,325,325,520,325,0,
2.843,0.06,-0.022,0.039,0,0.002,-0.003,-0.06,0.024,-0.042,0,0,0,325,325,520,325,0,
2.864,0.061,-0.022,0.039,-0.001,0.002,-0.003,-0.062,0.024,-0.042,0,0,0,325,325,520,325,0,
2.89,0.062,-0.022,0.039,-0.001,0.002,-0.004,-0.063,0.024,-0.043,0,0,0,325,325,520,325,0,
2.912,0.063,-0.021,0.039,-0.001,0.002,-0.003,-0.064,0.023,-0.042,0,0,0,325,325,520,325,0,
2.93,0.065,-0.021,0.039,-0.001,0.002,-0.004,-0.065,0.023,-0.043,0,0,0,325,325,520,325,0,
2.952,0.066,-0.02,0.039,-0.001,0.002,-0.003,-0.066,0.022,-0.042,0,0,0,325,325,520,325,0,
2.977,0.067,-0.019,0.039,0,0.003,-0.004,-0.067,0.022,-0.043,0,0,0,325,325,520,325,0,
2.997,0.069,-0.018,0.039,0,0.002,-0.002,-0.069,0.02,-0.041,0,0,0,325,325,520,325,0,
3.034,0.07,-0.018,0.039,0,0.002,-0.002,-0.07,0.02,-0.041,0,0,0,325,325,520,325,0,
3.054,0.072,-0.017,0.039,0,0.002,-0.002,-0.071,0.019,-0.041,0,0,0,325,325,520,325,0,
3.075,0.073,-0.016,0.039,0,0.001,-0.002,-0.073,0.018,-0.041,0,0,0,325,325,520,325,0,
3.095,0.074,-0.016,0.04,0,0.001,-0.002,-0.074,0.017,-0.041,0,0,0,325,325,520,325,0,
3.114,0.076,-0.015,0.04,0,0.001,-0.002,-0.075,0.016,-0.042,0,0,0,325,325,520,325,0,
3.154,0.077,-0.014,0.04,0,0.002,-0.003,-0.076,0.016,-0.043,0,0,0,325,325,520,325,0,
3.175,0.079,-0.013,0.04,0,0.001,-0.003,-0.079,0.015,-0.043,0,0,0,325,325,520,325,0,
3.2,0.08,-0.013,0.04,0,0.001,-0.002,-0.08,0.014,-0.042,0,0,0,325,325,520,325,0,
3.23,0.082,-0.013,0.041,0,0.001,-0.003,-0.081,0.014,-0.044,0,0,0,325,325,520,325,0,
3.249,0.083,-0.013,0.041,0.001,0.001,-0.003,-0.082,0.014,-0.044,0,0,0,325,325,520,325,0,
3.29,0.084,-0.012,0.041,0,0,-0.003,-0.083,0.012,-0.044,0,0,0,325,325,520,325,0,
3.308,0.085,-0.012,0.042,0.001,0,-0.003,-0.084,0.012,-0.045,0,0,0,325,325,520,325,0,
3.345,0.085,-0.012,0.042,0,0.001,-0.003,-0.085,0.013,-0.045,0,0,0,325,325,520,325,0,
3.365,0.087,-0.012,0.042,0,0.001,-0.003,-0.086,0.013,-0.045,0,0,0,325,325,520,325,0,
3.383,0.087,-0.013,0.042,0,0.001,-0.003,-0.087,0.013,-0.045,0,0,0,325,325,520,325,0,
3.402,0.088,-0.013,0.043,0,0.001,-0.003,-0.087,0.013,-0.045,0,0,0,325,325,520,325,0,
3.42,0.088,-0.013,0.043,0,0.001,-0.002,-0.088,0.013,-0.046,0,0,0,325,325,520,325,0,
3.463,0.089,-0.013,0.044,0,0.002,-0.003,-0.089,0.014,-0.046,0,0,0,325,325,520,325,0,
3.481,0.09,-0.012,0.044,0,0.002,-0.003,-0.09,0.014,-0.047,0,0,0,325,325,520,325,0,
3.497,0.09,-0.012,0.044,0,0.002,-0.003,-0.09,0.013,-0.047,0,0,0,325,325,520,325,0,
3.517,0.09,-0.012,0.044,0,0.002,-0.003,-0.09,0.014,-0.047,0,0,0,325,325,520,325,0,
3.539,0.091,-0.012,0.044,0,0.002,-0.002,-0.091,0.014,-0.046,0,0,0,325,325,520,325,0,
3.563,0.091,-0.011,0.044,0,0.002,-0.002,-0.091,0.013,-0.046,0,0,0,325,325,520,325,0,
3.584,0.091,-0.011,0.044,0,0.002,-0.002,-0.092,0.013,-0.046,0,0,0,325,325,520,325,0,
3.604,0.092,-0.011,0.044,0,0.002,-0.002,-0.093,0.013,-0.046,0,0,0,325,325,520,325,0,
3.626,0.093,-0.01,0.044,0,0.002,-0.002,-0.094,0.012,-0.046,0,0,0,325,325,520,325,0,
3.644,0.094,-0.01,0.044,-0.001,0.002,-0.002,-0.095,0.012,-0.046,0,0,0,325,325,520,325,0,
3.68,0.094,-0.01,0.044,-0.001,0.002,-0.002,-0.095,0.012,-0.046,0,0,0,325,325,520,325,0,
3.704,0.095,-0.01,0.045,-0.001,0.002,-0.002,-0.096,0.011,-0.046,0,0,0,325,325,520,325,0,
3.721,0.096,-0.009,0.045,-0.001,0.002,-0.001,-0.097,0.011,-0.046,0,0,0,325,325,520,325,0,
3.739,0.097,-0.009,0.045,-0.001,0.002,-0.002,-0.097,0.01,-0.046,0,0,0,325,325,520,325,0,
3.776,0.098,-0.008,0.045,-0.001,0.002,-0.001,-0.099,0.01,-0.046,0,0,0,325,325,520,325,0,
3.793,0.099,-0.007,0.045,-0.001,0.002,-0.001,-0.1,0.009,-0.046,0,0,0,325,325,520,325,0,
3.812,0.1,-0.007,0.045,-0.001,0.002,-0.001,-0.101,0.009,-0.046,0,0,0,325,325,520,325,0,
3.831,0.1,-0.006,0.046,-0.001,0.002,-0.001,-0.101,0.008,-0.047,0,0,0,325,325,520,325,0,
3.851,0.101,-0.006,0.046,-0.001,0.002,-0.001,-0.102,0.008,-0.047,0,0,0,325,325,520,325,0,
3.874,0.102,-0.006,0.046,-0.001,0.002,-0.001,-0.102,0.008,-0.047,0,0,0,325,325,520,325,0,
3.891,0.102,-0.006,0.047,-0.001,0.002,0,-0.103,0.007,-0.047,0,0,0,325,325,520,325,0,
3.913,0.103,-0.006,0.047,-0.001,0.002,0,-0.103,0.007,-0.046,0,0,0,325,325,520,325,0,
3.93,0.103,-0.006,0.047,-0.001,0.002,0,-0.104,0.007,-0.047,0,0,0,325,325,520,325,0,
3.947,0.103,-0.006,0.047,0,0.001,0,-0.104,0.007,-0.047,0,0,0,325,325,520,325,0,
3.986,0.104,-0.006,0.047,-0.001,0.001,-0.001,-0.104,0.007,-0.048,0,0,0,325,325,520,325,0,
4.006,0.105,-0.006,0.048,0,0.002,-0.001,-0.105,0.007,-0.049,0,0,0,325,325,520,325,0,
4.028,0.105,-0.006,0.048,0,0.001,-0.001,-0.106,0.007,-0.049,0,0,0,325,325,520,325,0,
4.047,0.106,-0.006,0.048,-0.001,0.001,-0.001,-0.106,0.007,-0.049,0,0,0,325,325,520,325,0,
4.064,0.106,-0.006,0.049,0,0.001,0,-0.107,0.006,-0.048,0,0,0,325,325,520,325,0,
4.084,0.107,-0.005,0.049,0,0.002,-0.001,-0.107,0.007,-0.05,0,0,0,325,325,520,325,0,
4.104,0.108,-0.005,0.049,0,0.002,-0.001,-0.107,0.006,-0.05,0,0,0,325,325,520,325,0,
4.122,0.109,-0.004,0.049,0,0,0,-0.109,0.004,-0.049,0,0,0,325,325,520,325,0,
4.139,0.109,-0.003,0.049,0,0.001,0,-0.109,0.003,-0.049,0,0,0,325,325,520,325,0,
4.157,0.11,-0.002,0.049,0,0.001,0,-0.11,0.003,-0.049,0,0,0,325,325,520,325,0,
4.172,0.111,-0.001,0.048,0,0.001,-0.001,-0.111,0.002,-0.049,0,0,0,325,325,520,325,0,
4.19,0.112,0,0.048,0,0.001,0,-0.112,0.001,-0.048,0,0,0,325,325,520,325,0,
4.212,0.114,0.001,0.047,0,0.002,0,-0.114,0.001,-0.048,0,0,0,325,325,520,325,0,
4.232,0.115,0.002,0.047,0,0.002,0,-0.115,-0.001,-0.048,0,0,0,325,325,520,325,0,
4.254,0.117,0.004,0.047,0,0.002,-0.001,-0.117,-0.002,-0.048,0,0,0,325,325,520,325,0,
4.272,0.118,0.005,0.047,0,0.002,-0.001,-0.118,-0.003,-0.048,0,0,0,325,325,520,325,0,
4.293,0.12,0.007,0.046,0,0.003,-0.002,-0.12,-0.004,-0.048,0,0,0,325,325,520,325,0,
4.312,0.122,0.009,0.046,0,0.003,-0.001,-0.122,-0.006,-0.047,0,0,0,325,325,520,325,0,
4.332,0.123,0.01,0.046,0,0.003,-0.002,-0.123,-0.007,-0.047,0,0,0,325,325,520,325,0,
4.35,0.124,0.011,0.045,0,0.003,-0.002,-0.124,-0.008,-0.048,0,0,0,325,325,520,325,0,
4.37,0.125,0.012,0.045,0,0.003,-0.002,-0.125,-0.009,-0.046,0,0,0,325,325,520,325,0,
4.387,0.126,0.014,0.044,0,0.003,-0.001,-0.126,-0.011,-0.045,0,0,0,325,325,520,325,0,
4.411,0.125,0.014,0.043,0,0.004,-0.002,-0.125,-0.011,-0.046,0,0,0,325,325,520,325,0,
4.433,0.124,0.014,0.043,0,0.004,-0.003,-0.124,-0.01,-0.045,0,0,0,325,325,520,325,0,
4.452,0.122,0.013,0.041,0,0.005,-0.003,-0.122,-0.008,-0.044,0,0,0,325,325,520,325,0,
4.473,0.119,0.012,0.039,0,0.005,-0.004,-0.119,-0.008,-0.043,0,0,0,325,325,520,325,0,
4.492,0.115,0.012,0.038,0,0.005,-0.004,-0.115,-0.007,-0.041,0,0,0,325,325,520,325,0,
4.511,0.113,0.012,0.037,0,0.005,-0.004,-0.113,-0.007,-0.041,0,0,0,325,325,520,325,0,
4.53,0.11,0.012,0.036,0,0.004,-0.005,-0.11,-0.008,-0.04,0,0,0,325,325,520,325,0,
4.548,0.108,0.011,0.035,0,0.004,-0.005,-0.109,-0.007,-0.04,0,0,0,325,325,520,325,0,
4.567,0.108,0.01,0.034,0,0.004,-0.005,-0.108,-0.006,-0.039,0,0,0,325,325,520,325,0,
4.583,0.107,0.007,0.033,0,0.004,-0.006,-0.108,-0.003,-0.039,0,0,0,325,325,520,325,0,
4.599,0.108,0.004,0.032,0,0.004,-0.006,-0.108,0.001,-0.038,0,0,0,325,325,520,325,0,
4.613,0.108,0,0.031,0,0.004,-0.006,-0.109,0.004,-0.037,0,0,0,325,325,520,325,0,
4.632,0.11,-0.004,0.03,0,0.004,-0.007,-0.11,0.009,-0.037,0,0,0,325,325,520,325,0,
4.648,0.112,-0.011,0.028,-0.001,0.004,-0.007,-0.113,0.016,-0.036,0,0,0,325,325,520,325,0,
4.664,0.117,-0.021,0.025,-0.001,0.004,-0.008,-0.118,0.025,-0.033,0,0,0,325,325,520,325,0,
4.683,0.122,-0.029,0.023,-0.001,0.004,-0.008,-0.123,0.034,-0.031,0,0,0,325,325,520,325,0,
4.701,0.13,-0.042,0.018,-0.001,0.004,-0.009,-0.131,0.047,-0.026,0,0,0,325,325,520,325,0,
4.719,0.138,-0.056,0.012,-0.001,0.004,-0.009,-0.139,0.06,-0.021,0,0,0,325,325,520,325,0,
4.739,0.145,-0.07,0.008,-0.001,0.005,-0.009,-0.146,0.074,-0.017,0.142,9.42,6.28,325,324,520,325,0,
4.757,0.151,-0.083,0.004,-0.001,0.005,-0.009,-0.153,0.088,-0.014,0.168,9.42,6.28,325,324,520,325,0,
4.775,0.159,-0.096,0.001,-0.001,0.005,-0.009,-0.161,0.102,-0.01,0.194,9.42,6.28,325,324,520,325,0,
4.796,0.167,-0.11,-0.003,-0.001,0.006,-0.01,-0.168,0.116,-0.007,0.221,9.42,6.28,325,324,520,325,0,
4.814,0.176,-0.124,-0.006,-0.002,0.006,-0.009,-0.177,0.129,-0.003,0.247,9.42,6.28,326,324,520,325,0,
4.834,0.185,-0.136,-0.007,-0.002,0.006,-0.009,-0.187,0.142,-0.001,0.271,9.42,6.28,326,324,520,325,0,
4.856,0.196,-0.149,-0.009,-0.002,0.005,-0.009,-0.198,0.155,-0.001,0.295,9.42,6.28,326,324,520,325,0,
4.874,0.214,-0.166,-0.007,-0.002,0.008,-0.009,-0.215,0.173,-0.001,0.331,9.42,6.28,326,324,520,325,0,
4.894,0.223,-0.177,-0.011,-0.002,0.006,-0.009,-0.225,0.183,0.002,0.349,9.42,6.28,326,324,520,325,0,
4.913,0.235,-0.189,-0.011,-0.002,0.009,-0.008,-0.237,0.198,0.003,0.377,9.42,6.28,326,324,520,325,0,
4.931,0.243,-0.198,-0.013,-0.002,0.008,-0.011,-0.245,0.206,0.002,0.394,9.42,6.28,326,324,520,325,0,
4.95,0.254,-0.208,-0.014,-0.003,0.007,-0.009,-0.257,0.214,0.005,0.409,9.42,6.28,326,324,520,325,0,
