Time,Teacher-x,Teacher-y,Teacher-z,Student-x,Student-y,Student-z,Difference-x,Difference-y,Difference-z,Intensity,Angle
5.77,0.009,0.004,0.018,-0.054,-0.096,0.088,-0.063,-0.099,0.07,0,0
5.793,0.01,0.003,0.018,-0.053,-0.095,0.087,-0.063,-0.098,0.069,0,0
5.813,0.011,0.003,0.018,-0.051,-0.093,0.085,-0.062,-0.096,0.067,0,0
5.838,0.011,0.003,0.018,-0.051,-0.094,0.084,-0.061,-0.096,0.066,0,0
5.855,0.011,0.002,0.017,-0.05,-0.094,0.083,-0.061,-0.096,0.066,0,0
5.876,0.011,0.002,0.017,-0.051,-0.094,0.085,-0.061,-0.097,0.068,0,0
5.895,0.011,0.002,0.016,-0.05,-0.095,0.081,-0.061,-0.098,0.065,0,0
5.913,0.011,0.002,0.016,-0.049,-0.096,0.08,-0.06,-0.098,0.064,0,0
5.94,0.01,0.002,0.016,-0.048,-0.096,0.079,-0.059,-0.098,0.063,0,0
5.962,0.011,0.002,0.016,-0.048,-0.097,0.079,-0.059,-0.099,0.063,0,0
5.98,0.01,0.002,0.016,-0.046,-0.092,0.079,-0.057,-0.094,0.063,0,0
5.997,0.01,0.002,0.016,-0.044,-0.087,0.076,-0.054,-0.089,0.061,0,0
6.014,0.01,0.002,0.016,-0.043,-0.084,0.077,-0.053,-0.085,0.061,0,0
6.029,0.01,0.002,0.016,-0.042,-0.081,0.075,-0.052,-0.083,0.059,0,0
6.052,0.01,0.002,0.016,-0.039,-0.077,0.063,-0.048,-0.079,0.047,0,0
6.07,0.01,0.002,0.016,-0.038,-0.075,0.067,-0.048,-0.077,0.052,0,0
6.108,0.01,0.002,0.016,-0.046,-0.084,0.084,-0.055,-0.086,0.068,0,0
6.125,0.01,0.002,0.016,-0.049,-0.083,0.086,-0.059,-0.085,0.07,0,0
6.14,0.01,0.002,0.016,-0.053,-0.082,0.086,-0.063,-0.084,0.07,0,0
6.179,0.01,0.002,0.016,-0.064,-0.076,0.084,-0.074,-0.078,0.068,0,0
6.201,0.01,0.002,0.016,-0.07,-0.073,0.083,-0.08,-0.075,0.067,0,0
6.221,0.01,0.002,0.016,-0.077,-0.07,0.081,-0.087,-0.072,0.065,0,0
6.243,0.011,0.002,0.016,-0.088,-0.067,0.072,-0.099,-0.069,0.056,0,0
6.259,0.011,0.002,0.017,-0.099,-0.062,0.064,-0.109,-0.064,0.047,0,0
6.277,0.011,0.002,0.018,-0.109,-0.057,0.055,-0.12,-0.059,0.037,0,0
6.295,0.012,0.002,0.018,-0.118,-0.051,0.044,-0.13,-0.053,0.026,0,0
6.319,0.012,0.002,0.018,-0.111,-0.038,0.031,-0.123,-0.04,0.013,0,0
6.336,0.012,0.002,0.018,-0.101,-0.011,0.008,-0.113,-0.012,-0.01,0,0
6.353,0.012,0.002,0.019,-0.102,-0.001,0.001,-0.114,-0.003,-0.018,0,0
6.374,0.012,0.002,0.018,-0.074,0.034,-0.016,-0.086,0.032,-0.034,0,0
6.41,0.012,0.002,0.018,-0.062,0.057,-0.031,-0.074,0.055,-0.049,0,0
6.431,0.013,0.002,0.018,-0.045,0.071,-0.039,-0.058,0.069,-0.058,0,0
6.45,0.013,0.003,0.019,-0.026,0.088,-0.039,-0.04,0.086,-0.057,0,0
6.467,0.013,0.003,0.019,-0.021,0.093,-0.038,-0.035,0.091,-0.057,0,0
6.485,0.014,0.003,0.019,-0.013,0.095,-0.039,-0.027,0.092,-0.058,0,0
6.507,0.014,0.003,0.018,-0.001,0.096,-0.034,-0.015,0.093,-0.053,0,0
6.524,0.014,0.003,0.018,0.024,0.094,-0.028,0.01,0.091,-0.046,0,0
6.549,0.014,0.003,0.017,0.04,0.092,-0.027,0.026,0.089,-0.045,0,0
6.565,0.015,0.003,0.017,0.044,0.089,-0.011,0.029,0.086,-0.029,0,0
6.581,0.015,0.003,0.017,0.046,0.084,-0.007,0.031,0.081,-0.024,0,0
6.602,0.015,0.002,0.017,0.047,0.074,-0.007,0.032,0.072,-0.024,0,0
6.619,0.015,0.002,0.016,0.05,0.069,-0.013,0.035,0.067,-0.029,0,0
6.639,0.015,0.002,0.016,0.051,0.059,-0.033,0.037,0.057,-0.049,0,0
6.657,0.015,0.002,0.015,0.057,0.051,-0.042,0.042,0.049,-0.057,0,0
6.673,0.014,0.002,0.015,0.059,0.048,-0.048,0.044,0.045,-0.062,0,0
6.69,0.015,0.002,0.015,0.056,0.045,-0.056,0.042,0.042,-0.07,0,0
6.709,0.015,0.002,0.015,0.047,0.039,-0.066,0.032,0.036,-0.081,0,0
6.727,0.015,0.002,0.015,0.041,0.043,-0.087,0.026,0.041,-0.102,0,0
6.746,0.015,0.002,0.015,0.025,0.036,-0.077,0.01,0.034,-0.092,0,0
6.764,0.015,0.003,0.015,0.02,0.045,-0.069,0.004,0.042,-0.084,0,0
6.78,0.015,0.003,0.015,0.013,0.046,-0.064,-0.002,0.043,-0.079,0,0
6.796,0.015,0.003,0.015,0.01,0.047,-0.06,-0.006,0.045,-0.075,0,0
6.812,0.016,0.003,0.015,0.006,0.046,-0.05,-0.01,0.043,-0.065,0,0
6.829,0.016,0.003,0.015,0.004,0.044,-0.04,-0.012,0.041,-0.055,0,0
6.844,0.016,0.003,0.015,0.003,0.042,-0.033,-0.013,0.039,-0.048,0,0
6.859,0.016,0.003,0.015,0.003,0.041,-0.03,-0.013,0.039,-0.044,0,0
6.873,0.017,0.003,0.014,0.004,0.044,-0.024,-0.012,0.041,-0.038,0,0
6.889,0.017,0.002,0.014,0.008,0.05,-0.021,-0.009,0.047,-0.035,0,0
6.912,0.017,0.002,0.014,0.014,0.057,-0.018,-0.003,0.055,-0.032,0,0
6.93,0.017,0.002,0.013,0.021,0.063,-0.021,0.004,0.061,-0.035,0,0
6.944,0.016,0.002,0.013,0.024,0.067,-0.021,0.008,0.065,-0.034,0,0
6.968,0.016,0.002,0.013,0.028,0.069,-0.023,0.011,0.067,-0.036,0,0
7.007,0.016,0.002,0.012,0.035,0.076,-0.025,0.019,0.075,-0.037,0,0
7.027,0.015,0.001,0.012,0.036,0.077,-0.027,0.021,0.076,-0.039,0,0
7.046,0.015,0.001,0.011,0.04,0.082,-0.026,0.025,0.081,-0.037,0,0
7.062,0.015,0.001,0.012,0.045,0.086,-0.034,0.031,0.085,-0.045,0,0
7.08,0.014,0.001,0.013,0.046,0.081,-0.039,0.032,0.08,-0.051,0,0
7.097,0.014,0.001,0.013,0.047,0.08,-0.039,0.033,0.079,-0.051,0,0
7.114,0.014,0.001,0.013,0.047,0.078,-0.039,0.033,0.077,-0.052,0,0
7.131,0.014,0.001,0.013,0.047,0.074,-0.04,0.033,0.073,-0.053,0,0
7.149,0.013,0.001,0.013,0.046,0.071,-0.04,0.033,0.07,-0.054,0,0
7.164,0.013,0.001,0.014,0.048,0.07,-0.043,0.035,0.07,-0.057,0,0
7.18,0.013,0.001,0.014,0.047,0.069,-0.043,0.035,0.069,-0.057,0,0
7.201,0.012,0.001,0.014,0.048,0.07,-0.042,0.035,0.07,-0.056,0,0
7.219,0.012,0.0,0.015,0.047,0.07,-0.041,0.035,0.069,-0.056,0,0
7.257,0.012,0.0,0.016,0.048,0.073,-0.041,0.036,0.073,-0.057,0,0
7.276,0.01,0.0,0.015,0.047,0.073,-0.041,0.037,0.073,-0.056,0,0
7.312,0.008,0.0,0.015,0.046,0.075,-0.041,0.038,0.075,-0.056,0,0
7.35,0.006,-0.0,0.017,0.044,0.075,-0.042,0.038,0.075,-0.06,0,0
7.367,0.005,-0.002,0.023,0.04,0.07,-0.042,0.035,0.072,-0.066,0,0
7.382,0.005,-0.003,0.028,0.039,0.069,-0.042,0.034,0.073,-0.07,0,0
7.4,0.005,-0.005,0.032,0.038,0.068,-0.043,0.033,0.072,-0.075,0,0
7.417,0.005,-0.006,0.038,0.036,0.068,-0.042,0.031,0.074,-0.08,0,0
7.439,0.006,-0.008,0.043,0.035,0.066,-0.041,0.029,0.074,-0.083,0,0
7.457,0.007,-0.011,0.052,0.034,0.063,-0.041,0.027,0.074,-0.093,0,0
7.475,0.008,-0.014,0.062,0.033,0.061,-0.043,0.025,0.074,-0.105,0,0
7.495,0.009,-0.017,0.074,0.033,0.061,-0.043,0.024,0.078,-0.117,0,0
7.536,0.012,-0.028,0.109,0.034,0.059,-0.05,0.022,0.087,-0.159,0.405,1.57
7.556,0.013,-0.034,0.13,0.035,0.062,-0.05,0.023,0.096,-0.18,0.459,1.57
7.579,0.013,-0.043,0.161,0.038,0.066,-0.054,0.025,0.109,-0.215,0.548,1.57
7.599,0.014,-0.051,0.19,0.039,0.068,-0.051,0.025,0.119,-0.241,0.613,1.57
7.621,0.026,-0.061,0.236,0.038,0.065,-0.049,0.011,0.126,-0.285,0.726,1.57
7.638,0.061,-0.074,0.277,0.034,0.058,-0.047,-0.027,0.132,-0.324,0.826,1.57
7.673,0.069,-0.078,0.3,0.029,0.047,-0.047,-0.04,0.125,-0.346,0.882,1.57
7.693,0.072,-0.09,0.347,0.028,0.048,-0.045,-0.044,0.138,-0.392,0.999,1.57
7.709,0.075,-0.094,0.368,0.029,0.052,-0.041,-0.046,0.146,-0.409,1,1.57
7.734,0.073,-0.099,0.388,0.03,0.054,-0.039,-0.043,0.153,-0.427,1,1.57
7.751,0.073,-0.105,0.407,0.031,0.054,-0.039,-0.042,0.159,-0.447,1,1.57
7.772,0.074,-0.108,0.42,0.032,0.056,-0.039,-0.042,0.164,-0.458,1,1.57
7.79,0.094,-0.122,0.422,0.032,0.055,-0.037,-0.062,0.177,-0.459,1,1.57
7.811,0.093,-0.125,0.434,0.033,0.057,-0.035,-0.06,0.183,-0.469,1,1.57
7.83,0.095,-0.127,0.44,0.035,0.06,-0.034,-0.061,0.187,-0.473,1,1.57
7.855,0.097,-0.129,0.433,0.037,0.062,-0.036,-0.06,0.191,-0.469,1,1.57
7.875,0.101,-0.131,0.433,0.038,0.065,-0.036,-0.063,0.196,-0.469,1,1.57
7.898,0.129,-0.144,0.437,0.04,0.066,-0.036,-0.089,0.21,-0.473,1,1.57
7.917,0.129,-0.144,0.44,0.041,0.068,-0.036,-0.087,0.212,-0.477,1,1.57
7.937,0.136,-0.137,0.423,0.041,0.067,-0.035,-0.095,0.204,-0.459,1,1.57
7.955,0.136,-0.133,0.419,0.042,0.068,-0.038,-0.093,0.201,-0.457,1,1.57
7.973,0.139,-0.132,0.413,0.043,0.07,-0.036,-0.096,0.202,-0.449,1,1.57
7.99,0.139,-0.129,0.407,0.042,0.068,-0.037,-0.097,0.197,-0.444,1,1.57
8.007,0.138,-0.125,0.4,0.043,0.07,-0.037,-0.095,0.194,-0.437,1,1.57
8.028,0.137,-0.122,0.393,0.043,0.067,-0.041,-0.094,0.189,-0.434,1,1.57
8.05,0.138,-0.114,0.377,0.044,0.068,-0.041,-0.094,0.182,-0.418,1,1.57
8.066,0.138,-0.106,0.36,0.044,0.069,-0.04,-0.094,0.175,-0.399,1,1.57
8.09,0.14,-0.096,0.337,0.045,0.069,-0.039,-0.095,0.165,-0.375,0.955,1.57
8.11,0.156,-0.089,0.3,0.047,0.072,-0.038,-0.109,0.161,-0.338,0.862,1.57
8.127,0.156,-0.079,0.272,0.048,0.072,-0.038,-0.107,0.151,-0.31,0.79,1.57
8.151,0.157,-0.072,0.253,0.049,0.07,-0.039,-0.108,0.142,-0.292,0.744,1.57
8.168,0.153,-0.061,0.221,0.049,0.069,-0.038,-0.104,0.13,-0.259,0.659,1.57
8.185,0.151,-0.051,0.197,0.05,0.07,-0.036,-0.101,0.121,-0.233,0.593,1.57
8.204,0.153,-0.043,0.169,0.048,0.065,-0.036,-0.105,0.108,-0.205,0.522,1.57
8.221,0.156,-0.033,0.154,0.048,0.065,-0.034,-0.109,0.098,-0.188,0.479,1.57
8.246,0.157,-0.026,0.13,0.048,0.063,-0.034,-0.11,0.089,-0.164,0.416,1.57
8.266,0.159,-0.015,0.099,0.048,0.064,-0.031,-0.11,0.079,-0.13,0,0
8.363,0.168,0.015,-0.004,0.046,0.054,-0.027,-0.122,0.038,-0.023,0,0
8.378,0.172,0.019,-0.014,0.048,0.055,-0.03,-0.124,0.036,-0.016,0,0
8.395,0.174,0.023,-0.024,0.047,0.051,-0.029,-0.127,0.028,-0.005,0,0
8.417,0.179,0.029,-0.014,0.048,0.053,-0.028,-0.131,0.025,-0.014,0,0
8.434,0.181,0.032,-0.026,0.048,0.051,-0.03,-0.133,0.019,-0.004,0,0
8.451,0.168,0.035,-0.053,0.05,0.056,-0.024,-0.118,0.02,0.029,0,0
8.468,0.169,0.037,-0.068,0.052,0.057,-0.023,-0.118,0.02,0.045,0,0
8.487,0.172,0.037,-0.08,0.052,0.055,-0.021,-0.12,0.018,0.058,0,0
8.505,0.169,0.038,-0.084,0.053,0.057,-0.02,-0.116,0.019,0.064,0,0
8.521,0.171,0.039,-0.089,0.057,0.063,-0.019,-0.114,0.024,0.07,0,0
8.541,0.159,0.042,-0.081,0.06,0.07,-0.015,-0.099,0.028,0.067,0,0
8.563,0.142,0.045,-0.089,0.06,0.067,-0.013,-0.082,0.022,0.076,0,0
8.578,0.143,0.046,-0.091,0.061,0.063,-0.017,-0.082,0.017,0.074,0,0
8.613,0.137,0.046,-0.083,0.062,0.06,-0.014,-0.075,0.014,0.07,0,0
8.632,0.11,0.048,-0.067,0.062,0.055,-0.018,-0.047,0.007,0.049,0,0
8.657,0.092,0.047,-0.06,0.065,0.056,-0.015,-0.027,0.009,0.045,0,0
8.674,0.075,0.046,-0.054,0.071,0.061,-0.01,-0.004,0.016,0.043,0,0
8.692,0.064,0.047,-0.049,0.074,0.062,-0.006,0.011,0.015,0.043,0,0
8.71,0.055,0.046,-0.047,0.078,0.055,-0.008,0.022,0.009,0.039,0,0
8.73,0.039,0.047,-0.038,0.081,0.047,-0.009,0.042,0.0,0.029,0,0
8.744,0.033,0.046,-0.036,0.079,0.035,-0.012,0.046,-0.011,0.024,0,0
8.762,0.026,0.045,-0.035,0.074,0.026,-0.002,0.049,-0.018,0.033,0,0
8.778,0.018,0.043,-0.034,0.072,0.021,0.006,0.054,-0.022,0.04,0,0
8.796,0.01,0.042,-0.034,0.075,0.013,-0.005,0.066,-0.028,0.029,0,0
8.834,-0.004,0.038,-0.033,0.082,0.015,-0.006,0.086,-0.022,0.027,0,0
8.852,-0.009,0.036,-0.033,0.086,0.029,0.009,0.095,-0.007,0.042,0,0
8.875,-0.011,0.035,-0.032,0.096,0.04,0.016,0.107,0.005,0.048,0,0
8.89,-0.019,0.034,-0.031,0.101,0.04,0.02,0.12,0.007,0.051,0,0
8.91,-0.023,0.032,-0.03,0.106,0.041,0.032,0.13,0.008,0.062,0,0
8.932,-0.028,0.031,-0.03,0.112,0.038,0.043,0.14,0.006,0.073,0,0
8.954,-0.033,0.03,-0.028,0.112,0.022,0.032,0.145,-0.008,0.06,0,0
8.974,-0.035,0.029,-0.027,0.125,0.019,0.039,0.16,-0.01,0.067,0,0
8.993,-0.039,0.028,-0.026,0.137,0.016,0.046,0.176,-0.011,0.072,0,0
9.009,-0.043,0.027,-0.026,0.149,0.014,0.051,0.192,-0.014,0.078,0,0
9.03,-0.046,0.027,-0.026,0.16,0.011,0.056,0.206,-0.016,0.082,0,0
9.045,-0.048,0.026,-0.026,0.155,-0.003,0.051,0.202,-0.029,0.077,0,0
9.066,-0.049,0.025,-0.025,0.139,-0.019,0.047,0.188,-0.044,0.072,0,0
9.09,-0.051,0.025,-0.025,0.145,-0.024,0.053,0.197,-0.048,0.078,0,0
9.109,-0.054,0.024,-0.026,0.123,-0.051,0.061,0.177,-0.075,0.087,0,0
9.126,-0.055,0.023,-0.026,0.115,-0.063,0.068,0.17,-0.086,0.094,0,0
9.142,-0.055,0.022,-0.025,0.119,-0.063,0.07,0.174,-0.085,0.095,0,0
9.16,-0.056,0.022,-0.025,0.123,-0.063,0.071,0.178,-0.085,0.096,0,0
9.178,-0.056,0.021,-0.024,0.123,-0.065,0.073,0.179,-0.086,0.097,0,0
9.194,-0.057,0.021,-0.024,0.095,-0.09,0.066,0.152,-0.11,0.089,0,0
9.213,-0.057,0.02,-0.023,0.068,-0.11,0.066,0.125,-0.131,0.089,0,0
9.234,-0.057,0.02,-0.022,0.045,-0.125,0.075,0.102,-0.145,0.097,0.369,3.14
9.258,-0.057,0.019,-0.02,0.029,-0.128,0.083,0.085,-0.147,0.103,0.374,3.14
9.282,-0.057,0.018,-0.018,0.016,-0.123,0.086,0.072,-0.142,0.103,0.36,3.14
9.32,-0.056,0.018,-0.014,-0.006,-0.108,0.09,0.05,-0.126,0.104,0,0
9.341,-0.054,0.015,-0.008,-0.017,-0.103,0.093,0.037,-0.119,0.1,0,0
9.357,-0.055,0.013,-0.016,-0.025,-0.102,0.095,0.03,-0.115,0.111,0,0
9.374,-0.056,0.013,-0.014,-0.03,-0.1,0.095,0.025,-0.113,0.109,0,0
9.394,-0.056,0.012,-0.009,-0.036,-0.099,0.095,0.02,-0.11,0.104,0,0
9.413,-0.056,0.009,-0.009,-0.044,-0.098,0.095,0.012,-0.107,0.104,0,0
9.432,-0.053,0.007,0.005,-0.051,-0.1,0.096,0.002,-0.106,0.092,0,0
9.449,-0.05,0.004,0.01,-0.055,-0.098,0.099,-0.005,-0.102,0.088,0,0
9.468,-0.046,0.001,0.013,-0.055,-0.091,0.1,-0.01,-0.092,0.087,0,0
9.486,-0.047,0.0,0.024,-0.057,-0.088,0.102,-0.01,-0.088,0.078,0,0
9.524,-0.045,-0.001,0.037,-0.06,-0.088,0.103,-0.014,-0.086,0.066,0,0
9.54,-0.046,-0.006,0.055,-0.056,-0.077,0.098,-0.01,-0.071,0.043,0,0
9.559,-0.048,-0.009,0.07,-0.058,-0.081,0.09,-0.01,-0.073,0.02,0,0
9.586,-0.051,-0.011,0.085,-0.057,-0.076,0.087,-0.005,-0.064,0.002,0,0
9.603,-0.045,-0.017,0.101,-0.056,-0.075,0.082,-0.011,-0.058,-0.018,0,0
9.62,-0.044,-0.021,0.123,-0.056,-0.076,0.08,-0.012,-0.055,-0.043,0,0
9.636,-0.047,-0.023,0.14,-0.057,-0.079,0.078,-0.011,-0.056,-0.061,0,0
9.653,-0.046,-0.027,0.159,-0.058,-0.083,0.077,-0.012,-0.056,-0.082,0,0
9.67,-0.047,-0.034,0.187,-0.061,-0.09,0.079,-0.014,-0.057,-0.108,0,0
9.687,-0.046,-0.039,0.21,-0.066,-0.102,0.081,-0.02,-0.063,-0.129,0,0
9.706,-0.045,-0.046,0.238,-0.07,-0.111,0.079,-0.025,-0.065,-0.159,0.405,1.57
9.723,-0.038,-0.047,0.269,-0.075,-0.121,0.081,-0.037,-0.073,-0.188,0.478,1.57
9.741,-0.034,-0.051,0.291,-0.079,-0.128,0.081,-0.044,-0.077,-0.21,0.535,1.57
9.762,-0.007,-0.062,0.323,-0.084,-0.137,0.08,-0.077,-0.074,-0.243,0.618,1.57
9.782,-0.007,-0.068,0.346,-0.087,-0.142,0.08,-0.079,-0.074,-0.266,0.678,1.57
9.801,-0.006,-0.072,0.366,-0.092,-0.15,0.078,-0.086,-0.078,-0.288,0.733,1.57
9.819,-0.005,-0.075,0.379,-0.095,-0.154,0.076,-0.09,-0.078,-0.303,0.772,1.57
9.842,-0.008,-0.078,0.394,-0.097,-0.156,0.074,-0.088,-0.077,-0.32,0.816,1.57
9.858,-0.009,-0.08,0.406,-0.099,-0.157,0.074,-0.09,-0.077,-0.332,0.846,1.57
9.877,-0.011,-0.08,0.409,-0.1,-0.156,0.075,-0.089,-0.076,-0.334,0.852,1.57
9.899,-0.007,-0.076,0.415,-0.101,-0.157,0.075,-0.095,-0.081,-0.34,0.865,1.57
9.924,-0.002,-0.072,0.413,-0.104,-0.159,0.077,-0.102,-0.087,-0.335,0.854,1.57
9.941,-0.006,-0.047,0.372,-0.105,-0.156,0.081,-0.1,-0.109,-0.291,0.74,1.57
9.961,-0.007,-0.04,0.356,-0.104,-0.151,0.082,-0.097,-0.111,-0.275,0.699,1.57
9.979,-0.002,-0.034,0.349,-0.103,-0.146,0.085,-0.101,-0.111,-0.264,0.672,1.57
9.999,0.027,-0.034,0.339,-0.102,-0.14,0.084,-0.128,-0.106,-0.255,0.649,1.57
10.02,0.055,-0.045,0.306,-0.1,-0.135,0.085,-0.155,-0.089,-0.22,0.561,1.57
10.06,0.05,-0.03,0.276,-0.096,-0.124,0.087,-0.146,-0.094,-0.189,0.482,1.57
10.077,0.048,-0.031,0.23,-0.096,-0.124,0.086,-0.143,-0.093,-0.143,0.365,1.57
10.098,0.044,-0.028,0.215,-0.095,-0.121,0.087,-0.139,-0.093,-0.128,0,0
10.114,0.044,-0.023,0.194,-0.093,-0.117,0.09,-0.137,-0.094,-0.104,0,0
10.134,0.038,-0.017,0.169,-0.091,-0.112,0.093,-0.13,-0.095,-0.076,0,0
10.153,0.039,-0.014,0.147,-0.09,-0.107,0.097,-0.129,-0.094,-0.051,0,0
10.17,0.038,-0.01,0.122,-0.088,-0.104,0.098,-0.126,-0.093,-0.024,0,0
10.188,0.036,-0.007,0.102,-0.087,-0.101,0.101,-0.124,-0.093,-0.001,0,0
10.208,0.037,-0.003,0.083,-0.086,-0.097,0.101,-0.123,-0.094,0.018,0,0
10.227,0.037,0.0,0.058,-0.083,-0.093,0.099,-0.12,-0.093,0.041,0,0
10.243,0.038,0.006,0.05,-0.08,-0.089,0.097,-0.118,-0.095,0.048,0,0
10.261,0.04,0.008,0.031,-0.076,-0.085,0.095,-0.116,-0.093,0.064,0,0
10.286,0.039,0.023,0.032,-0.073,-0.082,0.094,-0.113,-0.106,0.063,0,0
10.304,0.035,0.039,0.031,-0.072,-0.083,0.093,-0.107,-0.121,0.061,0,0
10.33,0.036,0.043,0.014,-0.07,-0.082,0.09,-0.106,-0.125,0.076,0,0
10.35,0.04,0.048,-0.009,-0.068,-0.083,0.088,-0.109,-0.13,0.096,0,0
10.365,0.045,0.051,-0.024,-0.067,-0.083,0.087,-0.112,-0.134,0.111,0.342,3.14
10.384,0.047,0.054,-0.035,-0.066,-0.083,0.087,-0.113,-0.137,0.122,0.349,3.14
10.401,0.05,0.057,-0.051,-0.065,-0.084,0.085,-0.115,-0.141,0.136,0.358,3.14
10.416,0.047,0.057,-0.049,-0.064,-0.083,0.085,-0.111,-0.141,0.134,0.358,3.14
10.435,0.038,0.055,-0.039,-0.063,-0.083,0.084,-0.101,-0.138,0.123,0.352,3.14
10.452,0.041,0.047,-0.044,-0.063,-0.083,0.083,-0.104,-0.13,0.127,0,0
10.468,0.04,0.047,-0.052,-0.061,-0.082,0.083,-0.101,-0.129,0.135,0.344,4.71
10.485,0.05,0.037,-0.056,-0.063,-0.086,0.084,-0.112,-0.123,0.139,0.354,4.71
10.521,0.036,0.046,-0.067,-0.066,-0.096,0.088,-0.102,-0.141,0.155,0.395,4.71
10.539,0.036,0.047,-0.071,-0.066,-0.098,0.091,-0.103,-0.145,0.162,0.413,4.71
10.557,0.034,0.047,-0.082,-0.067,-0.1,0.092,-0.101,-0.146,0.174,0.444,4.71
10.579,0.033,0.044,-0.088,-0.069,-0.104,0.091,-0.103,-0.149,0.178,0.454,4.71
10.599,0.036,0.044,-0.09,-0.072,-0.108,0.091,-0.108,-0.152,0.181,0.46,4.71
10.616,0.036,0.046,-0.09,-0.074,-0.111,0.091,-0.11,-0.157,0.182,0.463,4.71
10.633,0.036,0.045,-0.086,-0.075,-0.114,0.093,-0.112,-0.158,0.179,0.456,4.71
10.65,0.035,0.046,-0.085,-0.076,-0.114,0.093,-0.111,-0.16,0.179,0.455,4.71
10.678,0.036,0.046,-0.084,-0.076,-0.111,0.094,-0.112,-0.158,0.178,0.454,4.71
10.693,0.025,0.044,-0.079,-0.077,-0.111,0.094,-0.102,-0.155,0.173,0.441,4.71
10.712,0.029,0.044,-0.08,-0.078,-0.111,0.094,-0.107,-0.155,0.174,0.442,4.71
10.73,0.016,0.043,-0.082,-0.079,-0.11,0.098,-0.095,-0.152,0.179,0.457,4.71
10.748,0.015,0.043,-0.081,-0.081,-0.112,0.098,-0.096,-0.155,0.178,0.455,4.71
10.77,0.009,0.042,-0.08,-0.083,-0.114,0.099,-0.092,-0.156,0.179,0.456,4.71
10.79,0.001,0.04,-0.076,-0.085,-0.116,0.1,-0.086,-0.156,0.175,0.446,4.71
10.807,-0.01,0.039,-0.073,-0.085,-0.115,0.101,-0.075,-0.155,0.174,0.442,4.71
10.825,-0.014,0.039,-0.072,-0.085,-0.113,0.101,-0.071,-0.152,0.172,0.439,4.71
10.847,-0.017,0.038,-0.07,-0.086,-0.112,0.099,-0.069,-0.15,0.169,0.43,4.71
10.875,-0.021,0.038,-0.067,-0.087,-0.112,0.098,-0.066,-0.15,0.165,0.42,4.71
10.893,-0.037,0.042,-0.061,-0.089,-0.113,0.098,-0.052,-0.155,0.159,0.405,4.71
10.911,-0.04,0.042,-0.058,-0.09,-0.113,0.1,-0.05,-0.155,0.158,0.401,4.71
10.929,-0.049,0.045,-0.049,-0.09,-0.113,0.1,-0.041,-0.158,0.149,0.402,3.14
10.95,-0.053,0.046,-0.046,-0.091,-0.113,0.099,-0.039,-0.159,0.145,0.404,3.14
10.967,-0.053,0.043,-0.041,-0.093,-0.114,0.098,-0.04,-0.157,0.14,0.4,3.14
10.989,-0.054,0.042,-0.038,-0.093,-0.114,0.097,-0.039,-0.156,0.136,0.397,3.14
11.005,-0.054,0.042,-0.028,-0.093,-0.114,0.098,-0.039,-0.156,0.126,0.398,3.14
11.024,-0.054,0.041,-0.022,-0.093,-0.114,0.097,-0.039,-0.155,0.118,0.395,3.14
11.048,-0.057,0.043,-0.018,-0.093,-0.116,0.097,-0.036,-0.159,0.115,0.406,3.14
11.072,-0.061,0.044,-0.015,-0.096,-0.122,0.099,-0.035,-0.166,0.114,0.423,3.14
11.093,-0.063,0.046,-0.007,-0.098,-0.128,0.101,-0.034,-0.174,0.107,0.444,3.14
11.109,-0.066,0.047,-0.004,-0.1,-0.133,0.102,-0.034,-0.18,0.105,0.459,3.14
11.134,-0.07,0.047,-0.009,-0.102,-0.139,0.103,-0.032,-0.186,0.113,0.473,3.14
11.151,-0.073,0.045,-0.011,-0.103,-0.142,0.106,-0.03,-0.187,0.117,0.477,3.14
11.169,-0.073,0.043,-0.011,-0.104,-0.144,0.107,-0.031,-0.187,0.118,0.476,3.14
11.208,-0.074,0.042,-0.009,-0.103,-0.141,0.107,-0.029,-0.183,0.116,0.466,3.14
11.225,-0.075,0.041,-0.003,-0.102,-0.137,0.107,-0.027,-0.179,0.109,0.455,3.14
11.242,-0.077,0.041,-0.002,-0.1,-0.133,0.106,-0.024,-0.174,0.108,0.443,3.14
11.259,-0.079,0.041,-0.003,-0.099,-0.13,0.105,-0.02,-0.171,0.108,0.436,3.14
11.276,-0.082,0.041,-0.004,-0.098,-0.128,0.107,-0.017,-0.169,0.111,0.432,3.14
11.294,-0.085,0.041,-0.006,-0.098,-0.126,0.109,-0.013,-0.168,0.114,0.427,3.14
11.312,-0.087,0.041,-0.007,-0.097,-0.125,0.106,-0.01,-0.166,0.113,0.423,3.14
11.33,-0.089,0.041,-0.008,-0.095,-0.122,0.101,-0.007,-0.163,0.109,0.416,3.14
11.35,-0.091,0.041,-0.009,-0.094,-0.12,0.097,-0.003,-0.161,0.107,0.41,3.14
11.369,-0.093,0.041,-0.011,-0.093,-0.119,0.096,0.0,-0.16,0.108,0.407,3.14
11.408,-0.095,0.04,-0.014,-0.092,-0.12,0.09,0.003,-0.16,0.104,0.409,3.14
11.424,-0.098,0.038,-0.017,-0.092,-0.119,0.086,0.006,-0.157,0.103,0.4,3.14
11.444,-0.098,0.037,-0.018,-0.091,-0.119,0.088,0.006,-0.156,0.106,0.397,3.14
