Time,Teacher-x,Teacher-y,Teacher-z,Student-x,Student-y,Student-z,Difference-x,Difference-y,Difference-z,Intensity,Angle
36.815,-0.334,-0.31,-0.273,-0.05,0.0,0.007,0.284,0.31,0.28,0.198,5.5
36.832,-0.335,-0.308,-0.274,-0.05,0.0,0.007,0.285,0.309,0.281,0.196,5.5
36.853,-0.335,-0.308,-0.275,-0.05,0.0,0.007,0.285,0.308,0.282,0.196,5.5
36.868,-0.335,-0.306,-0.277,-0.05,0.0,0.007,0.285,0.307,0.284,0.195,5.5
36.909,-0.335,-0.306,-0.277,-0.05,0.0,0.007,0.285,0.306,0.284,0.195,5.5
36.925,-0.335,-0.305,-0.275,-0.05,0.0,0.007,0.285,0.305,0.282,0.194,5.5
36.942,-0.335,-0.305,-0.276,-0.05,0.0,0.007,0.284,0.305,0.283,0.194,5.5
36.956,-0.335,-0.302,-0.275,-0.05,0.0,0.007,0.284,0.303,0.282,0.193,5.5
36.972,-0.335,-0.302,-0.276,-0.05,0.0,0.007,0.284,0.302,0.282,0.192,5.5
36.993,-0.335,-0.298,-0.274,-0.051,0.0,0.007,0.285,0.299,0.281,0.19,5.5
37.014,-0.335,-0.296,-0.273,-0.051,0.0,0.007,0.285,0.296,0.28,0.189,5.5
37.029,-0.335,-0.292,-0.27,-0.051,0.0,0.007,0.285,0.292,0.277,0.186,5.5
37.048,-0.335,-0.288,-0.268,-0.051,0.0,0.007,0.284,0.289,0.275,0.184,5.5
37.066,-0.334,-0.287,-0.264,-0.051,0.0,0.007,0.283,0.288,0.271,0.183,5.5
37.092,-0.333,-0.285,-0.261,-0.051,0.0,0.007,0.282,0.286,0.268,0.182,5.5
37.112,-0.332,-0.28,-0.252,-0.051,0.0,0.007,0.281,0.281,0.259,0.179,6.28
37.13,-0.332,-0.277,-0.246,-0.051,0.0,0.007,0.281,0.277,0.253,0.176,6.28
37.228,-0.332,-0.259,-0.21,-0.051,0.0,0.007,0.281,0.259,0.216,0,0
37.246,-0.336,-0.275,-0.195,-0.051,0.0,0.007,0.285,0.275,0.202,0.175,6.28
37.263,-0.338,-0.284,-0.184,-0.051,0.0,0.007,0.287,0.284,0.19,0.181,6.28
37.28,-0.341,-0.29,-0.17,-0.051,0.0,0.007,0.29,0.291,0.177,0.185,6.28
37.302,-0.345,-0.299,-0.156,-0.051,0.0,0.007,0.294,0.299,0.163,0.19,6.28
37.319,-0.349,-0.309,-0.141,-0.05,0.0,0.007,0.299,0.309,0.148,0.197,6.28
37.335,-0.354,-0.325,-0.124,-0.05,0.0,0.007,0.304,0.325,0.13,0.207,6.28
37.352,-0.359,-0.343,-0.109,-0.05,0.0,0.006,0.309,0.343,0.115,0.218,6.28
37.367,-0.364,-0.351,-0.093,-0.05,-0.0,0.006,0.314,0.351,0.1,0.224,6.28
37.384,-0.368,-0.347,-0.086,-0.05,-0.0,0.006,0.318,0.347,0.092,0.221,6.28
37.403,-0.372,-0.334,-0.078,-0.05,-0.0,0.006,0.322,0.334,0.084,0.212,6.28
37.423,-0.375,-0.318,-0.075,-0.05,-0.0,0.006,0.325,0.318,0.081,0.202,6.28
37.442,-0.376,-0.264,-0.084,-0.049,-0.0,0.006,0.326,0.264,0.09,0.168,6.28
37.457,-0.378,-0.243,-0.082,-0.049,-0.0,0.006,0.329,0.243,0.088,0,0
37.475,-0.377,-0.216,-0.086,-0.049,-0.0,0.006,0.328,0.216,0.092,0,0
37.493,-0.378,-0.194,-0.086,-0.049,-0.0,0.006,0.329,0.193,0.092,0,0
37.514,-0.37,-0.156,-0.097,-0.049,-0.0,0.006,0.322,0.156,0.102,0,0
37.539,-0.36,-0.116,-0.104,-0.048,-0.001,0.005,0.312,0.115,0.109,0,0
37.559,-0.352,-0.096,-0.105,-0.048,-0.001,0.005,0.304,0.095,0.11,0,0
37.578,-0.347,-0.086,-0.104,-0.048,-0.001,0.005,0.299,0.085,0.11,0,0
37.597,-0.346,-0.074,-0.102,-0.047,-0.001,0.005,0.299,0.073,0.107,0,0
37.617,-0.346,-0.069,-0.1,-0.047,-0.001,0.005,0.299,0.068,0.105,0,0
37.634,-0.345,-0.071,-0.096,-0.047,-0.001,0.005,0.298,0.07,0.1,0,0
37.652,-0.349,-0.07,-0.092,-0.046,-0.001,0.004,0.302,0.069,0.096,0,0
37.671,-0.342,-0.066,-0.09,-0.046,-0.001,0.004,0.296,0.065,0.094,0,0
37.691,-0.339,-0.058,-0.088,-0.046,-0.001,0.004,0.293,0.057,0.092,0,0
37.708,-0.33,-0.051,-0.085,-0.045,-0.001,0.004,0.285,0.05,0.089,0,0
37.727,-0.323,-0.051,-0.084,-0.045,-0.001,0.004,0.278,0.05,0.088,0,0
37.744,-0.319,-0.049,-0.08,-0.045,-0.001,0.004,0.274,0.047,0.084,0,0
37.763,-0.311,-0.052,-0.078,-0.044,-0.001,0.004,0.267,0.051,0.082,0,0
37.781,-0.307,-0.043,-0.077,-0.044,-0.001,0.004,0.263,0.042,0.08,0,0
37.798,-0.297,-0.048,-0.076,-0.044,-0.001,0.003,0.253,0.047,0.079,0,0
37.815,-0.297,-0.046,-0.074,-0.043,-0.001,0.003,0.253,0.044,0.078,0,0
37.834,-0.29,-0.046,-0.074,-0.043,-0.001,0.003,0.247,0.045,0.078,0,0
37.851,-0.284,-0.047,-0.073,-0.043,-0.001,0.003,0.242,0.046,0.076,0,0
37.867,-0.281,-0.045,-0.074,-0.042,-0.001,0.003,0.238,0.044,0.076,0,0
37.888,-0.275,-0.044,-0.072,-0.042,-0.001,0.003,0.233,0.043,0.075,0,0
37.903,-0.271,-0.043,-0.074,-0.042,-0.002,0.003,0.229,0.042,0.077,0,0
37.919,-0.267,-0.043,-0.072,-0.041,-0.002,0.003,0.225,0.041,0.075,0,0
37.939,-0.263,-0.04,-0.074,-0.041,-0.002,0.002,0.222,0.039,0.077,0,0
37.961,-0.257,-0.039,-0.075,-0.041,-0.002,0.002,0.217,0.037,0.077,0,0
37.981,-0.254,-0.037,-0.077,-0.04,-0.002,0.002,0.213,0.035,0.079,0,0
37.998,-0.248,-0.033,-0.078,-0.04,-0.002,0.002,0.208,0.032,0.08,0,0
38.015,-0.242,-0.035,-0.08,-0.04,-0.002,0.002,0.202,0.033,0.082,0,0
38.033,-0.238,-0.029,-0.081,-0.039,-0.002,0.002,0.199,0.028,0.083,0,0
38.049,-0.233,-0.032,-0.082,-0.039,-0.002,0.002,0.194,0.03,0.084,0,0
38.068,-0.229,-0.029,-0.083,-0.039,-0.002,0.002,0.19,0.028,0.085,0,0
38.085,-0.225,-0.028,-0.084,-0.038,-0.002,0.002,0.187,0.026,0.086,0,0
38.104,-0.222,-0.029,-0.086,-0.038,-0.002,0.002,0.184,0.027,0.087,0,0
38.124,-0.217,-0.028,-0.087,-0.038,-0.002,0.002,0.18,0.026,0.088,0,0
38.144,-0.215,-0.028,-0.088,-0.037,-0.002,0.002,0.178,0.026,0.09,0,0
38.162,-0.21,-0.029,-0.09,-0.037,-0.002,0.002,0.173,0.027,0.091,0,0
38.178,-0.208,-0.029,-0.092,-0.037,-0.002,0.001,0.171,0.027,0.093,0,0
38.196,-0.205,-0.029,-0.093,-0.036,-0.002,0.001,0.169,0.027,0.095,0,0
38.214,-0.2,-0.028,-0.095,-0.036,-0.002,0.001,0.164,0.026,0.096,0,0
38.233,-0.195,-0.027,-0.096,-0.036,-0.002,0.001,0.159,0.025,0.097,0,0
38.254,-0.19,-0.026,-0.095,-0.035,-0.002,0.001,0.154,0.024,0.097,0,0
38.271,-0.188,-0.025,-0.095,-0.035,-0.002,0.001,0.153,0.023,0.097,0,0
38.29,-0.186,-0.024,-0.095,-0.035,-0.002,0.001,0.151,0.022,0.097,0,0
38.33,-0.181,-0.02,-0.094,-0.034,-0.002,0.002,0.147,0.018,0.096,0,0
38.351,-0.178,-0.018,-0.093,-0.034,-0.002,0.002,0.144,0.016,0.095,0,0
38.367,-0.175,-0.017,-0.092,-0.034,-0.002,0.002,0.141,0.015,0.093,0,0
38.404,-0.173,-0.016,-0.091,-0.033,-0.002,0.002,0.14,0.014,0.092,0,0
38.425,-0.166,-0.014,-0.085,-0.033,-0.002,0.002,0.132,0.012,0.086,0,0
38.444,-0.161,-0.013,-0.082,-0.033,-0.002,0.002,0.128,0.011,0.084,0,0
38.465,-0.156,-0.012,-0.079,-0.033,-0.002,0.002,0.123,0.01,0.081,0,0
38.491,-0.152,-0.011,-0.077,-0.032,-0.002,0.002,0.12,0.009,0.079,0,0
38.507,-0.147,-0.01,-0.074,-0.032,-0.002,0.002,0.115,0.009,0.076,0,0
38.525,-0.144,-0.011,-0.072,-0.032,-0.002,0.002,0.112,0.009,0.074,0,0
38.544,-0.14,-0.011,-0.069,-0.032,-0.002,0.002,0.109,0.009,0.071,0,0
38.579,-0.137,-0.011,-0.067,-0.031,-0.002,0.002,0.105,0.01,0.068,0,0
38.598,-0.129,-0.012,-0.062,-0.031,-0.002,0.002,0.098,0.011,0.064,0,0
38.618,-0.126,-0.013,-0.06,-0.031,-0.002,0.002,0.095,0.011,0.062,0,0
38.634,-0.122,-0.013,-0.058,-0.031,-0.002,0.002,0.092,0.011,0.06,0,0
38.651,-0.12,-0.013,-0.057,-0.031,-0.002,0.002,0.09,0.011,0.058,0,0
38.687,-0.117,-0.013,-0.054,-0.03,-0.002,0.002,0.087,0.012,0.056,0,0
38.704,-0.112,-0.014,-0.051,-0.03,-0.002,0.002,0.082,0.012,0.052,0,0
38.732,-0.109,-0.014,-0.049,-0.03,-0.001,0.002,0.079,0.012,0.051,0,0
38.749,-0.107,-0.014,-0.047,-0.03,-0.001,0.002,0.077,0.012,0.049,0,0
38.767,-0.105,-0.014,-0.045,-0.029,-0.001,0.002,0.076,0.012,0.047,0,0
38.787,-0.103,-0.013,-0.043,-0.029,-0.001,0.002,0.074,0.012,0.045,0,0
38.808,-0.101,-0.013,-0.041,-0.029,-0.001,0.002,0.072,0.012,0.043,0,0
38.846,-0.097,-0.013,-0.038,-0.029,-0.001,0.002,0.069,0.012,0.04,0,0
38.865,-0.095,-0.013,-0.037,-0.029,-0.001,0.002,0.067,0.012,0.039,0,0
38.884,-0.094,-0.013,-0.036,-0.028,-0.001,0.002,0.065,0.012,0.038,0,0
38.899,-0.093,-0.012,-0.036,-0.028,-0.001,0.002,0.064,0.011,0.038,0,0
38.917,-0.091,-0.011,-0.037,-0.028,-0.001,0.002,0.063,0.01,0.039,0,0
38.935,-0.09,-0.01,-0.037,-0.028,-0.001,0.002,0.062,0.009,0.039,0,0
38.955,-0.089,-0.009,-0.038,-0.028,-0.001,0.002,0.061,0.008,0.04,0,0
38.972,-0.088,-0.008,-0.038,-0.028,-0.001,0.002,0.06,0.007,0.04,0,0
38.988,-0.086,-0.007,-0.038,-0.028,-0.001,0.002,0.059,0.006,0.04,0,0
39.007,-0.084,-0.005,-0.04,-0.027,-0.001,0.002,0.057,0.004,0.042,0,0
39.025,-0.082,-0.006,-0.04,-0.027,-0.001,0.002,0.054,0.005,0.042,0,0
39.042,-0.079,-0.007,-0.04,-0.027,-0.001,0.002,0.052,0.006,0.042,0,0
39.061,-0.078,-0.008,-0.039,-0.027,-0.001,0.002,0.051,0.007,0.041,0,0
39.078,-0.076,-0.009,-0.039,-0.027,-0.001,0.002,0.049,0.008,0.041,0,0
39.098,-0.074,-0.009,-0.038,-0.027,-0.001,0.002,0.047,0.008,0.04,0,0
39.115,-0.072,-0.009,-0.038,-0.027,-0.001,0.002,0.046,0.008,0.04,0,0
39.137,-0.071,-0.009,-0.038,-0.026,-0.001,0.002,0.044,0.008,0.04,0,0
39.154,-0.069,-0.01,-0.039,-0.026,-0.001,0.002,0.043,0.009,0.041,0,0
39.171,-0.069,-0.009,-0.039,-0.026,-0.001,0.002,0.042,0.008,0.042,0,0
39.19,-0.068,-0.008,-0.04,-0.026,-0.001,0.002,0.041,0.007,0.042,0,0
39.207,-0.066,-0.006,-0.041,-0.026,-0.001,0.002,0.04,0.005,0.043,0,0
39.224,-0.066,-0.006,-0.041,-0.026,-0.001,0.002,0.04,0.005,0.043,0,0
39.24,-0.065,-0.005,-0.042,-0.026,-0.001,0.002,0.039,0.004,0.044,0,0
39.261,-0.064,-0.004,-0.042,-0.026,-0.001,0.002,0.038,0.003,0.044,0,0
39.284,-0.063,-0.004,-0.041,-0.026,-0.001,0.002,0.038,0.003,0.044,0,0
39.3,-0.062,-0.005,-0.041,-0.025,-0.001,0.002,0.037,0.004,0.043,0,0
39.316,-0.062,-0.005,-0.041,-0.025,-0.001,0.002,0.037,0.004,0.043,0,0
39.331,-0.062,-0.005,-0.041,-0.025,-0.001,0.002,0.037,0.004,0.044,0,0
39.35,-0.062,-0.004,-0.041,-0.025,-0.001,0.002,0.037,0.003,0.044,0,0
39.371,-0.063,-0.003,-0.041,-0.025,-0.001,0.002,0.038,0.002,0.043,0,0
39.39,-0.065,-0.001,-0.039,-0.025,-0.001,0.002,0.04,-0.0,0.041,0,0
39.405,-0.065,0.001,-0.038,-0.025,-0.001,0.002,0.04,-0.002,0.04,0,0
39.421,-0.065,0.003,-0.036,-0.025,-0.001,0.002,0.04,-0.003,0.038,0,0
39.447,-0.062,0.001,-0.034,-0.024,-0.001,0.002,0.037,-0.001,0.036,0,0
39.466,-0.06,-0.002,-0.032,-0.024,-0.001,0.002,0.036,0.001,0.035,0,0
39.485,-0.061,-0.003,-0.031,-0.024,-0.001,0.002,0.037,0.002,0.033,0,0
39.503,-0.065,-0.004,-0.029,-0.024,-0.001,0.002,0.041,0.003,0.032,0,0
39.543,-0.068,-0.006,-0.026,-0.024,-0.001,0.002,0.045,0.005,0.029,0,0
39.562,-0.071,-0.005,-0.023,-0.024,-0.001,0.002,0.047,0.005,0.025,0,0
39.58,-0.07,-0.003,-0.02,-0.024,-0.001,0.002,0.046,0.003,0.023,0,0
39.597,-0.069,-0.004,-0.019,-0.024,-0.001,0.002,0.046,0.003,0.021,0,0
39.62,-0.069,-0.004,-0.018,-0.023,-0.001,0.003,0.045,0.004,0.02,0,0
39.638,-0.066,-0.008,-0.018,-0.023,-0.001,0.003,0.043,0.007,0.021,0,0
39.654,-0.064,-0.01,-0.017,-0.023,-0.001,0.003,0.041,0.009,0.02,0,0
39.674,-0.063,-0.01,-0.017,-0.023,-0.001,0.003,0.04,0.009,0.02,0,0
39.691,-0.062,-0.01,-0.017,-0.023,-0.001,0.003,0.039,0.009,0.02,0,0
39.706,-0.062,-0.009,-0.018,-0.023,-0.001,0.003,0.039,0.008,0.021,0,0
39.724,-0.062,-0.009,-0.018,-0.023,-0.001,0.003,0.039,0.008,0.021,0,0
39.739,-0.062,-0.008,-0.019,-0.023,-0.001,0.003,0.039,0.007,0.022,0,0
39.755,-0.061,-0.007,-0.019,-0.023,-0.001,0.003,0.038,0.006,0.022,0,0
39.768,-0.06,-0.006,-0.02,-0.023,-0.001,0.003,0.037,0.005,0.023,0,0
39.786,-0.059,-0.006,-0.021,-0.023,-0.001,0.003,0.036,0.005,0.023,0,0
39.804,-0.056,-0.006,-0.022,-0.022,-0.001,0.003,0.034,0.005,0.025,0,0
39.822,-0.055,-0.007,-0.023,-0.022,-0.001,0.003,0.033,0.006,0.025,0,0
39.84,-0.054,-0.008,-0.022,-0.022,-0.001,0.003,0.032,0.007,0.025,0,0
39.865,-0.054,-0.008,-0.022,-0.022,-0.001,0.003,0.032,0.007,0.024,0,0
39.885,-0.055,-0.006,-0.022,-0.022,-0.001,0.003,0.033,0.005,0.025,0,0
39.913,-0.054,-0.004,-0.021,-0.022,-0.001,0.003,0.032,0.003,0.024,0,0
39.933,-0.054,-0.004,-0.021,-0.022,-0.001,0.003,0.032,0.003,0.024,0,0
39.951,-0.053,-0.005,-0.02,-0.022,-0.001,0.003,0.032,0.004,0.023,0,0
39.968,-0.053,-0.005,-0.02,-0.021,-0.001,0.003,0.032,0.004,0.022,0,0
40.003,-0.053,-0.006,-0.019,-0.021,-0.001,0.003,0.031,0.005,0.022,0,0
40.018,-0.051,-0.006,-0.018,-0.021,-0.001,0.003,0.03,0.005,0.021,0,0
40.038,-0.05,-0.006,-0.017,-0.021,-0.001,0.003,0.029,0.005,0.02,0,0
40.055,-0.049,-0.005,-0.017,-0.021,-0.001,0.003,0.028,0.004,0.02,0,0
40.076,-0.047,-0.004,-0.018,-0.021,-0.001,0.003,0.026,0.003,0.021,0,0
40.094,-0.046,-0.004,-0.018,-0.021,-0.001,0.003,0.025,0.003,0.021,0,0
40.112,-0.045,-0.003,-0.017,-0.021,-0.001,0.003,0.024,0.003,0.02,0,0
40.133,-0.044,-0.003,-0.017,-0.021,-0.001,0.003,0.023,0.002,0.02,0,0
40.156,-0.042,-0.003,-0.017,-0.021,-0.001,0.003,0.021,0.002,0.02,0,0
40.169,-0.04,-0.002,-0.016,-0.021,-0.001,0.003,0.019,0.001,0.019,0,0
40.184,-0.039,-0.002,-0.016,-0.021,-0.001,0.003,0.018,0.001,0.019,0,0
40.205,-0.037,-0.001,-0.016,-0.021,-0.001,0.003,0.016,0.001,0.019,0,0
40.223,-0.035,-0.001,-0.015,-0.021,-0.001,0.003,0.015,0.001,0.018,0,0
40.26,-0.034,-0.001,-0.014,-0.021,-0.001,0.003,0.013,0.001,0.017,0,0
40.28,-0.03,-0.001,-0.012,-0.021,-0.001,0.003,0.01,0.001,0.015,0,0
40.3,-0.029,-0.001,-0.011,-0.021,-0.0,0.003,0.008,0.001,0.014,0,0
40.316,-0.028,-0.001,-0.01,-0.021,-0.0,0.003,0.007,0.001,0.013,0,0
40.333,-0.026,-0.001,-0.01,-0.021,-0.0,0.003,0.006,0.0,0.013,0,0
40.355,-0.025,-0.0,-0.009,-0.021,-0.0,0.003,0.005,-0.0,0.012,0,0
40.372,-0.024,0.0,-0.009,-0.021,-0.0,0.003,0.004,-0.001,0.012,0,0
40.389,-0.024,0.0,-0.008,-0.021,-0.0,0.003,0.003,-0.001,0.011,0,0
40.408,-0.023,0.001,-0.008,-0.021,-0.0,0.003,0.002,-0.001,0.011,0,0
40.43,-0.022,0.001,-0.007,-0.021,-0.0,0.003,0.001,-0.001,0.01,0,0
40.47,-0.021,0.001,-0.006,-0.021,-0.0,0.003,0.0,-0.001,0.009,0,0
40.488,-0.019,0.001,-0.006,-0.021,-0.0,0.003,-0.001,-0.001,0.009,0,0
40.502,-0.019,0.001,-0.005,-0.021,-0.0,0.003,-0.002,-0.001,0.008,0,0
40.519,-0.019,0.001,-0.004,-0.021,-0.0,0.003,-0.002,-0.001,0.008,0,0
40.534,-0.018,0.001,-0.005,-0.021,-0.0,0.003,-0.003,-0.001,0.008,0,0
40.551,-0.018,0.001,-0.005,-0.021,-0.0,0.003,-0.003,-0.001,0.008,0,0
40.567,-0.017,0.001,-0.004,-0.021,-0.0,0.003,-0.003,-0.001,0.007,0,0
40.582,-0.017,0.001,-0.003,-0.021,-0.0,0.003,-0.004,-0.001,0.006,0,0
40.6,-0.017,0.001,-0.003,-0.021,-0.0,0.003,-0.004,-0.001,0.006,0,0
40.615,-0.017,0.001,-0.002,-0.021,-0.0,0.003,-0.004,-0.001,0.005,0,0
40.631,-0.017,0.001,-0.002,-0.021,-0.0,0.003,-0.004,-0.002,0.005,0,0
40.649,-0.017,0.002,-0.001,-0.021,-0.0,0.003,-0.004,-0.002,0.004,0,0
40.667,-0.017,0.002,-0.001,-0.021,-0.0,0.003,-0.004,-0.002,0.004,0,0
40.685,-0.017,0.002,-0.001,-0.021,-0.0,0.003,-0.004,-0.002,0.004,0,0
40.703,-0.016,0.002,-0.0,-0.021,-0.0,0.003,-0.004,-0.002,0.003,0,0
40.721,-0.016,0.002,0.0,-0.021,-0.0,0.003,-0.005,-0.002,0.003,0,0
40.741,-0.016,0.002,0.001,-0.021,-0.0,0.003,-0.005,-0.002,0.002,0,0
40.759,-0.016,0.002,0.001,-0.021,-0.0,0.003,-0.005,-0.002,0.002,0,0
40.79,-0.016,0.002,0.001,-0.021,0.0,0.003,-0.005,-0.002,0.002,0,0
40.808,-0.015,0.003,0.001,-0.021,0.0,0.003,-0.006,-0.002,0.002,0,0
40.824,-0.015,0.002,0.001,-0.021,0.0,0.003,-0.006,-0.002,0.001,0,0
40.839,-0.015,0.002,0.002,-0.021,0.0,0.003,-0.006,-0.002,0.001,0,0
40.859,-0.015,0.002,0.002,-0.021,0.0,0.003,-0.006,-0.002,0.001,0,0
40.877,-0.014,0.002,0.001,-0.021,0.0,0.003,-0.007,-0.002,0.001,0,0
