Time,TeacherCoord,StudentCoord,DifferenceCoord,Intensity,Angle
1,1.01,2,3,4,5,6,7,8,9,0.5,1.05-0.001,-0.0,-0.0,0,0
50.242,-0.027,0.328,0.008,-0.008,0.372,0.014,0.019,0.043,0.006,0,0
50.26,-0.027,0.328,0.008,-0.008,0.372,0.014,0.019,0.043,0.006,0,0
50.298,-0.027,0.328,0.008,-0.008,0.371,0.014,0.019,0.043,0.006,0,0
50.316,-0.027,0.328,0.008,-0.008,0.371,0.014,0.019,0.043,0.006,0,0
50.333,-0.027,0.328,0.008,-0.008,0.371,0.014,0.019,0.043,0.006,0,0
50.36,-0.027,0.328,0.008,-0.008,0.371,0.014,0.019,0.043,0.006,0,0
50.375,-0.027,0.328,0.008,-0.008,0.371,0.014,0.019,0.043,0.006,0,0
50.394,-0.027,0.328,0.008,-0.008,0.371,0.014,0.019,0.043,0.006,0,0
50.411,-0.027,0.328,0.008,-0.008,0.371,0.014,0.019,0.043,0.006,0,0
50.427,-0.027,0.328,0.008,-0.008,0.371,0.014,0.019,0.043,0.006,0,0
50.441,-0.027,0.328,0.008,-0.008,0.371,0.014,0.019,0.043,0.006,0,0
50.461,-0.027,0.328,0.008,-0.008,0.371,0.014,0.019,0.043,0.006,0,0
50.48,-0.027,0.328,0.008,-0.008,0.371,0.014,0.019,0.043,0.006,0,0
50.5,-0.027,0.328,0.008,-0.008,0.371,0.014,0.019,0.042,0.006,0,0
50.519,-0.027,0.328,0.008,-0.008,0.371,0.014,0.019,0.042,0.006,0,0
50.535,-0.027,0.328,0.008,-0.008,0.371,0.014,0.019,0.042,0.006,0,0
50.55,-0.027,0.328,0.008,-0.008,0.37,0.014,0.019,0.042,0.006,0,0
50.568,-0.027,0.328,0.008,-0.008,0.37,0.014,0.019,0.042,0.006,0,0
